Key,Value,,Key,Metric
45b9-86c7-4c22-94c2-6bab0,0.07,,9a86-d78f-4e07-bad8-61e1b,0.05
45ec-2719-4a50-a51c-43e31,0.03,,067e-8cb8-45b9-85ec-e9320,0.05
69fe-63cf-4098-8ee9-5536b,0.48,,89b5-5bfe-432b-a935-394d9,0.05
7c50-3181-4339-b19f-12f50,0.21,,f33a-057e-42cb-ab03-ffe69,0.05
95fe-b0b0-403f-9095-fc2f9,0.16,,ec09-36bd-41b7-b899-c7f68,0.05
96ca-d3ac-448b-b6a6-9e378,0.16,,2af7-8ee8-42aa-810f-edbab,0.05
aee4-de29-42a6-bbb8-2149d,0.24,,9689-1f2f-40b1-a161-64fb0,0.05
c41e-a75a-4aea-b561-c0596,0.24,,8bb3-29d0-4217-a12e-eb33c,0.05
d142-f07b-41a6-9ded-8a4e0,0.08,,fc59-e13a-44c5-8e2d-9fae1,0.05
def6-63bf-48d1-b8d8-8a985,0.25,,fc59-e13a-44c5-8e2d-9fae1,0.05
ed27-84df-4e3c-9298-befaf,0.36,,7d87-1d75-4154-a790-a8d6b,0.05
ee9d-cab2-4a35-bb2b-9a56b,0.18,,7d87-1d75-4154-a790-a8d6b,0.05
f121-b82b-4581-aadd-cdd6b,0.12,,46cc-87ff-4927-968b-9fe0e,0.05
00aa-24f3-4678-b40f-1e261,0.38,,a17a-5702-4591-a603-3bfbe,0.05
0aa7-d2bc-43bd-8374-54a68,0.25,,64fe-86a0-4b2a-837d-194f9,0.05
1038-bbb8-4347-8a8e-e4d01,0.26,,e95c-d1b3-4a6d-afd0-cd9d1,0.05
31c2-0a1a-431e-9b94-55364,0.26,,0134-fca3-4b40-a4d3-b0c88,0.05
394d-d4e7-4f80-804e-3ede6,0.77,,da56-1d4e-4c97-8063-e5b4a,0.05
459e-9827-4a46-85f5-446ae,0.29,,a8b8-825f-4aa8-a65a-533ee,0.05
4faa-4ff3-4b06-947d-60284,0.06,,23fd-a589-4a62-abfe-47262,0.05
5bcb-9c33-4f7b-b9f6-d92fb,0.22,,d438-184a-457d-9efa-f9cf1,0.05
6ada-c8a5-439a-bb3d-6d071,0.2,,d438-184a-457d-9efa-f9cf1,0.05
70bd-78c0-438e-a660-6ea69,0.11,,b7f8-0743-44b6-be01-65cee,0.05
88da-bbc6-4430-b50b-2079d,0.28,,b7f8-0743-44b6-be01-65cee,0.05
baea-1423-4b41-b585-04327,0.12,,bce6-04e8-4789-ac19-dd961,0.05
cd96-e3eb-46c9-8963-3ce08,0.17,,5da5-791b-4432-b749-254d9,0.05
d33a-b1d2-464d-801a-3682c,0.21,,f9f5-5c96-4417-ab94-080b6,0.05
e02d-70e4-45dd-a0c4-851de,0.21,,989d-1e47-4744-91b3-821ec,0.05
e448-d694-4a2f-9dcc-b4fc2,0.39,,f205-3f28-4e76-976f-0bffd,0.05
ea49-ea49-405f-b570-83ea8,0.15,,5868-db62-4758-8032-1afd4,0.05
edf3-f962-41dc-ae47-6501e,0.15,,c66a-f089-42e9-9913-33343,0.05
eee9-afac-4762-be8c-45e4e,0.26,,9540-aba5-4bc6-a373-24d93,0.05
ef4a-2feb-4b83-945f-8a7f9,0.15,,7f0b-7378-4feb-a2b2-f2b58,0.05
18ec-c01b-44f7-aff3-327ce,0.17,,d211-9376-4080-b7cb-0a6d1,0.05
2c34-9318-4ad5-bb4c-ebc5d,0.17,,6414-0909-43d5-b559-90e52,0.05
3d6c-7508-49d3-839e-ce18b,0.13,,b75d-355c-4079-b413-32c97,0.05
5443-3417-4fdd-9672-6b990,0.05,,50a3-b556-454c-a80d-08789,0.05
6c9f-3d70-42a2-8c49-83fd3,0.33,,3b6b-652c-46e1-9369-f556d,0.05
9c59-877c-4e7d-8315-e7908,0.3,,d0fe-7ce9-4285-a28b-7932b,0.05
a980-b6bf-4956-addf-22873,0.25,,c134-1f50-4307-a1a1-b8ee5,0.05
be68-d08d-44c3-b8ce-ce4df,0.08,,07d7-57ed-4aa2-b0ae-f1d39,0.05
bffd-5319-4560-a8af-71ee8,0.54,,923a-48af-453d-8d2a-33f03,0.05
cc16-b4b3-443e-abdd-bc156,0.26,,c09b-73c2-433a-b9d5-2085f,0.05
cfc3-995f-4469-b72f-92abb,0.24,,d321-2f6c-4819-98b4-48789,0.05
d0db-c962-4871-aa3d-6494c,0.49,,71fc-af00-4f0b-8168-9892f,0.05
d187-fc8f-48f0-9ac1-0708d,0.14,,8ccb-0cce-4615-8cfe-2d8a9,0.05
f7fa-4595-4ea2-85c7-55ec7,0.2,,dcae-233e-45f7-b2fe-b1e86,0.05
107d-3987-41c2-aa06-25181,0.16,,825d-c2c8-4455-8211-a768b,0.05
3864-663a-47eb-b103-8ae30,0.33,,4542-5092-4c9e-ab6e-3b55f,0.05
3e77-741b-4368-b4c9-77226,0.22,,785e-6021-4fae-870a-e50e6,0.05
726f-e226-44c0-9584-d5d09,0.22,,7bed-1b44-45f3-95c5-9289d,0.05
7b2d-cf2d-480c-bfe3-cc38b,0.27,,7a28-f2c0-4736-8a2b-2a425,0.05
8d4e-8ab1-467b-82e9-01986,0.23,,2cf9-08c1-468f-bef3-e130d,0.05
a420-8fb5-42a6-ad86-85d25,0.15,,8977-11f2-4e8a-91a2-66134,0.05
a423-e7e0-4c6e-9708-15008,0.23,,537d-26d5-4d84-9704-4d2f7,0.05
ad3c-a35f-41ac-b1dd-d79a4,0.07,,da99-4a04-4ba2-a103-dafe9,0.05
de7f-c2f4-4633-9ce5-972b6,0.05,,ed66-d92e-4538-8243-1f8bc,0.05
f15e-e2be-4203-9b7b-dd466,0.11,,2deb-0284-422a-9ca2-89017,0.05
02d8-5b5d-4628-b0eb-d0538,0.05,,f940-e18e-4e34-a2a6-1c5b0,0.05
09c6-eea8-4a07-9b2d-5c4f6,0.29,,ccde-63e1-418b-8e62-92924,0.05
0bf6-017e-4266-bafc-94b29,0.29,,e9b8-d4e4-4b7d-a25f-05e46,0.05
23b9-610e-4dfa-8126-d23d8,0.32,,1287-aab1-4744-bd67-1acce,0.05
340a-3d5e-49c6-a788-1a4ea,0.3,,9037-6e7b-45cb-b8b2-fb19c,0.05
5951-abcc-4c52-8b90-ca7d1,0.34,,e96d-4c98-4519-85f2-234a3,0.05
62f9-8a2c-4e9f-9851-bc056,0.09,,5701-96bf-49bd-824d-dbea0,0.05
6459-0550-4e47-967c-48692,0.19,,862a-a6e1-4763-a42a-66647,0.05
70b1-f398-426a-bc5d-2475a,0.08,,3018-0e1f-47e8-8207-a9ec9,0.05
7235-e190-4a9f-8c8d-83734,0.01,,ef6d-ea75-4456-b05f-1d4ab,0.05
730d-1bb7-42fb-b8a8-faa45,0.15,,fde1-7903-46b7-8a64-9901e,0.05
7b59-b45b-4378-ab2c-eb148,0.19,,eb80-a39f-40b9-9fea-41fc9,0.05
b197-9d34-46ac-811b-9d4f2,0.23,,fca5-378e-4fdf-884c-3fb16,0.05
b523-ac10-46f2-9da1-2d440,0.2,,9e3f-f054-49c0-bf97-150bc,0.05
e457-ad5a-44ba-8f83-6e074,0.13,,89e7-2689-4d4b-a4cd-b89c8,0.05
2864-f4e8-49e2-9cb7-4dc60,0.16,,a9ed-be31-4d63-9b09-ed95e,0.06
5bcc-31d6-48ea-88c6-bf54b,0.01,,5cf1-bc51-4d7b-adbd-7094e,0.06
6859-baf6-42eb-ad2e-94fbe,0.15,,7977-40bb-4e45-a3ab-301a5,0.06
6e77-4522-486a-8528-f7a6d,0.17,,793f-ee21-46e3-8bca-7dad4,0.06
7dcc-aef7-4748-898e-a5577,0.13,,e846-cda9-49fc-83e5-7d273,0.06
7eae-5286-40c1-818b-df096,0.09,,a60f-4a2e-48c2-be0c-e5b7c,0.06
8876-847a-4331-ba45-31830,0.31,,19bf-fc14-4bdc-b958-59027,0.06
8c56-d635-4793-915f-c8505,0.07,,9109-af18-4f17-b321-c6c36,0.06
99ae-3f55-43b1-99bb-29477,0.22,,ab5a-2540-449f-a4b0-601b7,0.06
ab31-9537-4452-ab99-b297f,0.32,,7631-63cd-45ea-b211-9fed6,0.06
b12f-31b6-471a-8b1e-18724,0.23,,8553-a7e1-4d18-975b-3ef58,0.06
b8fd-67a2-4bee-9053-a25c8,0.24,,1575-0d9a-4bf3-882d-8efd7,0.06
cb52-5635-4ce5-8eee-b9268,0.21,,7f92-ef37-4263-b2f2-d7e25,0.06
f9f3-e651-4d51-8d93-55df5,0.09,,520f-7ddd-4e64-a886-8cf9c,0.06
fabd-7add-49a3-83bb-b8397,0.11,,a0ca-c81e-427e-b1e1-12c95,0.06
2a03-d0eb-4aeb-8bbd-5089c,0.17,,2fea-c51c-45c3-9a04-44bec,0.06
3044-0b5c-4e46-8ce3-41671,0.28,,b37e-b0f6-4273-acd1-57cf4,0.06
6fce-80dd-429e-b209-bdc6b,0.18,,c28b-08bf-42e5-8c4c-78bf1,0.06
8441-84a6-4f18-967f-7e295,0.2,,6393-4281-4e23-a092-21f58,0.06
8bcc-e833-40d7-9356-756b9,0.29,,c855-4f00-4137-b9e9-1daa4,0.06
a96c-fa82-41a1-abb4-cd969,0.01,,8d87-8856-4291-9959-66dbd,0.06
b55a-3625-41f5-b8a8-fc808,0.3,,73ae-cfe0-4366-a011-d7ae5,0.06
029b-f9bb-4a3e-94d1-1d117,0.11,,0ad4-ec47-4acb-8574-ab83f,0.06
128f-c230-4d0d-b3ca-21d12,0.21,,c077-d666-4a4e-b40d-7dca7,0.06
1bfa-a27a-4a41-95cd-b9c89,0.31,,5eb0-6ab0-4ad3-abd5-a491f,0.06
3714-2d4d-4407-ab93-614db,0.26,,f5b5-bb72-4ceb-84f7-14c92,0.06
7559-2837-4204-8996-92059,0.57,,0a9a-e5e0-4df0-b773-c90de,0.06
897f-ea3f-49ce-9306-5c0cd,0.05,,a672-d957-4cc2-9ce0-bb8a7,0.06
8d35-cf28-4b1e-a168-a5ba7,0.39,,0f35-4700-4188-aacf-4802d,0.06
94be-0e39-48bf-b40b-6a110,0.09,,4df6-bad1-491e-b9c9-6af2e,0.06
9f1c-15c2-4160-8cc0-44e30,0.23,,9639-1d40-4d27-9023-8f9bd,0.06
a873-a9bd-48a2-b6a7-5ea96,0.11,,dc85-9200-4850-93e6-25fe1,0.06
c11b-75ad-44e4-aeb1-e8317,0.37,,2c7c-4684-48bc-938a-39feb,0.06
c6d0-b346-4f7f-a5ab-1d420,0.16,,d5fc-cd86-4179-a38d-56d27,0.06
ccb4-1f9a-4fcf-8fa7-070b6,0.23,,7669-93f6-4ff9-830b-ea570,0.06
d6ed-f8ba-42fb-b0c8-8e53e,0.09,,7e9d-38b8-4adf-a62d-7a435,0.06
ec74-b0c8-468f-9934-5a9f3,0.28,,4c76-544f-47bd-bbae-379a0,0.06
f01c-05e0-4a18-8a47-ad139,0.22,,3bef-9e36-4029-b962-329b9,0.06
f374-efcc-4a74-97bc-1a3ab,0.07,,77e0-d725-4902-ba75-f1b98,0.06
27b0-6eb3-4618-aa46-349db,0.13,,77e0-d725-4902-ba75-f1b98,0.06
420f-575e-4b59-9954-1a806,0.14,,9fc6-13d0-46e1-a8ae-d9c3c,0.06
50de-7e28-4a2e-b0a4-4a8f0,0.38,,9fc6-13d0-46e1-a8ae-d9c3c,0.06
5f3a-610e-49ab-9ef8-5c9eb,0.18,,ae60-de07-4b7d-83d0-a248a,0.06
6135-1c4b-40ca-8385-4e07b,0.17,,dc60-f73e-4e7c-93d7-1c9db,0.06
622f-4aba-4433-9b01-8c2d2,0.01,,d355-d503-4873-b83c-7b2ee,0.06
72c0-ae05-468c-8910-85c3e,0.18,,9fe2-91cd-41ee-a774-faebf,0.06
d336-8e70-4443-a3d8-60d54,0.72,,2f6f-5378-4dbc-89a8-5990f,0.06
e0a6-4de7-41b0-a111-f1799,0.08,,fa2b-58f1-4af3-a1cf-19097,0.06
f365-7369-4b10-ab74-825ad,0.23,,b313-7661-4db0-933e-496fd,0.06
04d4-ea00-411c-8e94-95fae,0.05,,329c-d0a4-4804-b067-57cfd,0.06
051f-7834-4b7f-8af6-cbc81,0.12,,04e2-51ed-40e9-b409-dcd19,0.06
07ee-b01d-4e5b-9d33-c78bc,0.2,,56a7-0a40-42c4-83b7-ecff9,0.06
095f-c43b-456f-ae20-03605,0.11,,14d1-9ae4-4838-9f7e-a41c6,0.06
120c-569e-44fe-94f8-ea385,0.21,,6f69-8dbb-4447-a32e-7af9a,0.06
1edb-f4d6-4114-b102-b4df0,0.09,,5c10-7637-43a1-bbfa-f7905,0.06
2a67-4514-4100-b4af-38aa4,0.43,,1d04-b85d-4cbe-89a6-f635a,0.06
35ad-e7ce-4db1-8054-19c6f,0.19,,551c-7ffc-49da-bd63-43ba2,0.06
50e3-8bca-4d80-9b0e-9c8f2,0.35,,2f13-6963-4f06-9f54-6e698,0.06
83dd-7eb5-4ebe-800d-bd104,0.19,,ae76-dea0-44c9-9625-56e63,0.06
8680-46a2-4ac6-8621-efb3c,0.18,,ab7f-5531-4cf5-8765-8c630,0.06
def3-f48a-4dfa-8f6a-210fc,0.32,,d7a5-e7e7-42ca-9726-25815,0.06
e0b0-96f7-4846-a1c5-19943,0.44,,9bb2-1c77-491a-9bba-85535,0.06
eb5c-f5a5-4118-b10c-b168b,0.07,,0401-26c5-4fa4-b641-60a56,0.06
eea3-7cad-41f3-b517-81171,0.36,,5156-5698-4350-ae85-72cf5,0.06
1cb6-9a81-49ab-a5d9-238d6,0.14,,9b86-442e-4748-9153-c6433,0.06
1e89-7500-463e-a8ed-1e4bb,0.4,,ca41-4779-43ce-b4d9-f0470,0.06
2d78-2400-47bd-bf03-2a400,0.08,,e746-c4da-45ff-9658-de725,0.06
5b75-2922-484b-b7bd-a5059,0.23,,ccee-99a7-48b8-8dfb-6618c,0.06
64fa-8bb2-44c2-bce6-820c5,0.1,,6898-841e-4814-b94d-4fd5f,0.06
76bf-d1b2-41a3-bc13-cd346,0.2,,768d-d513-4f10-8cf8-b4a0a,0.06
bcf0-cabf-4882-b378-7abdc,0.31,,062d-0485-4ca4-9b38-cb38e,0.06
cc49-abb0-422a-bba2-7197a,0.39,,74c8-758c-45ac-9a76-4ecd1,0.06
d0fa-1f12-4391-94cb-b4986,0.3,,6683-5b93-4dd0-9872-ded9d,0.06
e343-bf92-4cb1-90c9-323f2,0.17,,5b2a-d972-4878-8342-04dfa,0.06
eb90-f26e-4ce6-ae47-44e9e,0.1,,a55f-4c59-4aba-9448-34e4c,0.06
037c-dce8-4804-80bd-8979f,0.05,,1315-2014-4d66-b417-78adb,0.06
1a2f-4bdd-432c-8c81-355ba,0.15,,5e4a-b97d-4ee0-8d6a-47126,0.06
1c22-7e30-474f-b80b-7eb75,0.1,,a2c0-2efc-494b-9ea5-08ecc,0.06
1db2-6b76-4a17-b664-187d8,0.14,,2cfa-2860-464a-a103-4b05e,0.06
28cb-3061-4d35-8681-5dcb7,0.33,,7da5-d02d-4b83-96d1-2cd48,0.06
29bd-3814-4eab-9597-f0b61,0.39,,833d-0490-492e-911d-66a40,0.06
304a-cfff-4daa-a32f-a6cb1,0.03,,ed90-b072-4bcf-a984-9144c,0.06
3b6f-c757-4f76-a59a-ae5e5,0.12,,5aa9-b5de-40a0-adaa-e05a9,0.06
3e6a-d6b4-42ee-9b2a-4ffd1,0.09,,5d23-74be-4fd0-a2cc-d496e,0.06
4740-95a4-43ab-8687-6a246,0.16,,dd93-e738-4532-88c1-4857c,0.06
501d-fc54-45e7-8a35-28584,0.09,,3fb1-96d4-4778-b483-94186,0.06
571e-2493-44d9-88ee-301ac,0.23,,fdac-da71-4661-8226-aab8e,0.06
65bd-5fbc-49fb-8db6-79684,0.2,,6907-8578-452a-a0b0-7becd,0.06
65d8-d410-4124-9165-44271,0.17,,62cc-099c-4134-a19b-b3365,0.06
8133-c473-4f52-a3e7-ffa98,0.09,,9698-85a2-42a8-9f00-0d014,0.06
8a36-ce3d-4ceb-b30b-5a80c,0.41,,75f0-dbe5-40c5-85a5-085f4,0.06
ac9a-f85d-4ddc-a4bd-d1d8f,0.21,,d433-88aa-4dc6-b02e-743c3,0.06
b4b3-0d7e-4504-84ac-053da,0.35,,9a3c-fafb-4391-b05c-c831c,0.06
be01-0b24-47ab-aca0-d8ed7,0.23,,4158-448b-4bee-a40f-1ad9b,0.06
c720-faa9-4b61-9f3e-37b31,0.13,,24fa-f185-4870-8657-e7313,0.06
c756-a7d1-4ad8-9685-fbb0a,0.23,,0c95-47c4-46cf-bea3-c43f9,0.06
d403-2444-4304-913c-71e4f,0.11,,4d8c-eabd-47b3-a02b-d2058,0.06
d87c-bdca-4c88-9012-95766,0.25,,d0a6-ecb6-4267-863b-7b056,0.06
ddc5-f634-4e2c-a921-24982,0.17,,e045-b0bf-41aa-acad-5d12c,0.06
e840-b610-4b4f-8f10-67900,0.28,,ef31-a987-42d9-a8eb-45ab7,0.06
0e54-567a-4df3-9822-55d34,0.07,,70cf-0248-4da8-871a-d05b5,0.06
1093-6bae-4ac7-8a21-382b3,0.19,,5ace-4303-43a9-a710-e9366,0.06
38fd-4b65-4782-8215-0deec,0.07,,4d7f-729c-49c2-adc4-55f5e,0.06
3b7f-b804-4db8-bc90-611a3,0.3,,a36a-9779-4d04-afe1-a7b8e,0.06
52be-d79c-4fe7-9f8a-65de8,0.1,,62f3-49fd-4ffd-b710-9e08b,0.06
ba2a-7a47-49df-bfe2-339a8,0.24,,5393-e43d-4189-9b9b-5ba87,0.06
dbce-b1d8-47a3-a37c-bb13b,0.18,,07b9-03dc-4946-b750-96955,0.06
e03a-84da-41f7-aeb9-edcaa,0.15,,5069-48d6-4c9e-9b20-656c5,0.06
e737-67cf-4386-9bc4-49488,0.21,,3dc3-83f3-41f3-a735-0743b,0.06
0bf3-b288-4f21-9295-5848f,0.23,,7b0d-4d0a-490b-b448-dc51c,0.06
1b39-45e4-4b06-8a0c-6cf51,0.33,,e81c-685e-40b9-bd21-ace43,0.06
1df7-e847-4bff-aa78-98d10,0.26,,2c71-2fca-453b-8477-c2af2,0.06
5e25-4ef1-40cf-af71-839b4,0.23,,130d-dc96-410c-83f5-fbcdd,0.06
85d2-ae32-47e4-aeec-db863,0.26,,b13d-41e8-4e06-a39d-53fb0,0.06
dc3d-ea43-47f4-b313-690b1,0.31,,7dfb-f242-45a2-9fa6-b5625,0.06
e48a-28bc-4e6f-9542-7d64f,0.33,,180b-142d-4cb7-9056-56bac,0.06
f9c7-843e-400e-82bf-72861,0.01,,fb59-5683-4849-b202-c565d,0.06
144f-a201-4ce0-8606-b26a5,0.19,,adb0-4111-4f13-9a6d-98245,0.06
1c2c-8615-4310-a3d3-b12a5,0.45,,63b1-df78-431c-bb90-8f891,0.06
1c33-a96a-406c-ae06-db96b,0.18,,3e33-0074-43d0-a9ac-dc59c,0.06
2384-92a9-4118-8f72-1cf37,0.32,,2406-d668-4054-83fa-40165,0.06
38d0-a109-44d1-b4ab-4c5f5,0.39,,2bc0-dae6-437a-a824-72fc8,0.06
3e7e-c3de-41c7-9c7e-656b0,0.34,,69dd-4558-4750-adb0-b6eef,0.06
5d67-e7c8-4487-b051-6c7ae,0.26,,6d46-4c6e-4a85-b1e6-09197,0.06
7a9e-e560-4335-8a91-a60ec,0.1,,90b3-e123-4a8b-832c-6f558,0.06
8798-8a5d-4993-9ae9-c8b7f,0.15,,09be-ce0b-4e2d-94ed-32217,0.06
be91-673a-4427-ae1b-0371a,0.3,,6af0-71e4-4695-b59a-41993,0.06
ca76-93b8-4fe2-b463-5ab0d,0.16,,f00c-4be9-4d63-b949-6c3c6,0.06
cb13-16e2-45ea-b7ad-429e7,0.24,,a830-4148-4470-a32c-37b7e,0.06
ee26-be96-4079-a0b0-59e34,0.25,,1919-a19f-4d1c-a873-1fbcd,0.06
0317-06ff-4100-b014-25a09,0.1,,9716-39b5-4d50-a1c9-31737,0.06
0655-4948-487f-a581-48228,0.22,,3745-1424-4660-acf3-4e98c,0.06
15e0-af7c-4e85-88ca-04379,0.45,,142a-a78b-490c-8a36-23219,0.06
1727-c300-4c1e-94d5-3e086,0.12,,4401-e58d-47ff-bb6d-9d3c4,0.06
2355-841b-45f8-a398-bb05e,0.16,,1daf-191e-47cb-bfbb-9f9d6,0.06
33e8-6714-458a-9940-12678,0.06,,a603-8ad7-4bce-afe7-019c6,0.06
3a9a-f0a5-440c-b89f-1536f,0.24,,6c89-a2ce-459c-a266-df2ae,0.06
3b21-a45c-4f5f-a008-b899b,0.12,,2516-43f3-44eb-a062-56d0c,0.06
405b-7f8b-4625-9bfa-05059,0.03,,5805-5aed-41a9-b056-8b064,0.06
5615-0ab2-43c5-9b5b-3f366,0.21,,2fa5-3620-4d23-a44d-215b0,0.06
6b23-e0c3-46d2-b481-39659,0.14,,50a6-913e-441d-9fdd-39208,0.06
76e0-59f2-4361-98ae-c0a96,0.1,,72e1-5efc-4e4f-b31b-2c461,0.06
7825-fde8-4387-8550-8642f,0.22,,39c1-c25d-4052-bca4-42a67,0.06
8d6e-27c1-4b73-9a87-2fe4f,0.18,,e0f4-e632-414f-baca-43e7d,0.06
fe71-216c-46ee-b185-9a9d8,0.24,,6beb-aa5b-41e8-aaaa-7a7fd,0.06
1bae-8c9f-4bbf-962d-26743,0.17,,e0c4-acf4-4492-a5c5-f8f73,0.06
42dd-da55-4626-ab19-777c5,0.23,,6068-39ee-4bc8-b239-2c51a,0.06
9330-4bd2-4406-ac1b-d768c,0.1,,3ed5-e0af-4772-9fa9-e68ed,0.06
a1fb-bcf6-4e39-8980-603c6,0.1,,0a4c-ab2b-44da-807f-ac33b,0.06
a31b-8884-4a7d-94a2-d0157,0.33,,d49f-9e88-4e51-a8da-1c3f1,0.06
b0e5-6867-4409-92c1-ba717,0.23,,5f55-828c-41da-b0c9-51b97,0.06
c80b-6290-4f38-90c3-735a4,0.28,,179c-50e6-4e3b-84a9-537c6,0.06
cff1-78c4-429c-80cf-10db2,0.17,,7186-d663-499b-8f46-14269,0.06
f359-e25f-4081-95b5-3db77,0.23,,0507-30cf-48db-a64a-66229,0.06
fb3c-ab79-4c89-8cda-064d1,0.08,,a168-2e9f-4b8e-8e15-d0cea,0.06
0093-0210-4ac7-83cf-81937,0.45,,2755-259e-4946-80f2-fab48,0.06
0aa8-34be-4032-86a0-ead29,0.14,,bcbc-b9fb-4333-94f2-3fee6,0.06
11b6-239f-439c-8ac1-0423e,0.27,,bcbc-b9fb-4333-94f2-3fee6,0.06
1aa7-a6df-4078-a08c-bffb1,0.13,,6649-e4fe-48ae-9dd1-ccc89,0.06
323f-ae23-4564-b62b-b9356,0.09,,6649-e4fe-48ae-9dd1-ccc89,0.06
42bb-0e95-4f4b-bb7a-05b39,0.31,,ad92-3c29-43a8-9509-80617,0.06
43c5-dd0b-45c2-b795-ebf12,0.22,,2423-95b4-4ea3-a952-a6589,0.06
5cea-82d0-4b98-bde4-4f1cb,0.28,,af46-4da8-471b-813b-b57c9,0.06
6945-78dc-4509-af1e-5983c,0.16,,7544-6c28-446d-aff1-7d4fd,0.06
6bec-95ff-4d61-8d49-3a4b5,0.31,,51ab-0cb5-4af6-ba94-3704d,0.06
6e59-68e7-42b1-a1f4-966a1,0.07,,fbbd-f505-48ec-9f61-2c822,0.06
7053-4ccb-48d7-adfb-58462,0.6,,c2b3-275b-4dcc-9b74-0d555,0.06
b90a-b736-4ef7-b227-c059b,0.24,,16a2-c9eb-457f-a592-65093,0.06
ce13-8cd8-477b-b27b-548e4,0.13,,16a2-c9eb-457f-a592-65093,0.06
dca3-a351-4e1f-8f9a-c993d,0.18,,c0e0-0e94-4320-9d8f-d9c8c,0.06
f0b0-d3da-417f-8a45-0cf4e,0.33,,c0e0-0e94-4320-9d8f-d9c8c,0.06
0940-28fd-443f-853a-e182e,0.14,,63e0-db73-43df-85d0-2bcdd,0.06
103d-d6fe-47dc-8ec0-55e2d,0.2,,e972-4dbc-41a6-94a4-91c63,0.06
1595-7c25-41c3-a604-999e0,0.21,,d135-00b4-4246-bec1-64a04,0.06
2a20-0270-45a0-91c7-4bf56,0.2,,30ba-9d26-4c4c-98b2-71218,0.06
337b-b3ee-45da-8cce-954d5,0.3,,48a1-e5b9-4c47-899e-0cac0,0.06
3735-76c8-4e49-a3f8-ce8e6,0.19,,fdf9-6510-41b5-afce-40d9e,0.06
4b67-1ee7-469f-bc89-80d3b,0.25,,bd2d-dd5c-46c2-9697-4bb2b,0.06
5727-eb07-4e5b-9368-1fd0c,0.17,,0797-a7fb-429a-9baf-68eef,0.06
57c5-177d-43e4-b8e8-fe4cc,0.26,,9755-3439-4f03-8c18-a3214,0.06
6bdd-2983-4bb6-a5d8-070e6,0.18,,b164-6be7-4285-8435-40555,0.06
7c81-1da6-4577-b237-99bc8,0.09,,faf9-05fb-4dce-981f-d269e,0.06
8fad-b635-463b-8dc9-47630,0.33,,1e71-c572-425d-b295-de7f3,0.06
92f8-51f0-4221-8287-199d5,0.19,,1893-c4ce-4821-9fd0-c3490,0.06
a08a-0b5d-488b-8934-e3e29,0.3,,49ea-5af7-49e5-9dd7-f5670,0.06
a8e1-9a16-46a4-8c4d-109f9,0.12,,e2fd-471d-42e9-ad51-c03e6,0.06
bb5f-3cba-4a4e-9291-995e2,0.08,,46e4-5d15-49cf-94f6-f8ef2,0.06
bdaf-6a75-4fc4-ae87-4b367,0.18,,75d0-7802-4ad0-b9ac-63494,0.06
c897-6b76-42c9-8018-6b8e9,0.22,,1fac-d30a-4577-a660-92cdd,0.06
cf45-fb87-4d52-9a90-832f5,0.19,,6765-2396-44fe-b94a-c6cbc,0.06
f692-f706-4155-b243-0f2bb,0.23,,1824-2130-49e3-867a-0c4a1,0.06
0f0c-dd84-4c20-91f4-8a44c,0.14,,0edf-8166-473e-907b-4276c,0.06
6351-944d-4271-9075-406c6,0.12,,2dec-e095-4a6c-99ee-6e4d6,0.06
723a-edfe-4938-81f2-8f28c,0.25,,ecd1-03e2-4b35-9260-107de,0.06
8c62-8f51-45d9-aa3b-25eb1,0.24,,c9f9-b685-4407-9f05-4746e,0.06
a05e-36ac-41d8-8699-0c2a5,0.17,,84bc-b906-4d55-9252-58386,0.06
d984-d9f2-487a-8442-fd48d,0.14,,d252-ce21-4c56-8db4-e09b5,0.06
f1ed-03d1-42a2-90d8-281e4,0.29,,696f-5a46-4219-a066-86854,0.06
068b-fb48-43d8-a4fd-4b7e3,0.24,,6230-c922-4d6f-91e1-60341,0.06
1575-f8d7-44c6-a804-daa6c,0.23,,5671-de65-4827-8184-1eccd,0.06
2188-47e5-43ab-ac14-e5a0e,0.09,,be69-8687-4eee-9e0f-eede1,0.06
313b-4d0f-46e7-97ff-8d487,0.27,,856d-1d10-4318-ad42-50d35,0.06
45a4-ccf6-4e41-a117-5c298,0.14,,9ab4-3aad-478d-8a45-7a79e,0.06
4922-1a02-40d8-bb99-2730f,0.17,,27f0-1158-424e-a091-94349,0.06
4f5d-ab78-49a5-bbea-aef0a,0.25,,fcfa-e4b3-46d2-a3fb-d3952,0.06
5be7-7761-4767-93f7-5a818,0.3,,53a7-5608-4256-996c-b32ae,0.06
5db8-f3f6-4a28-b14a-05daf,0.09,,f572-7174-40d8-b8f9-c6c07,0.06
78e6-20b5-40e5-9904-8db58,0.17,,fb62-68bd-4524-a4a0-07b1f,0.06
7e24-a941-41e9-bf17-a82a3,0.14,,d22d-df62-4c08-8d7f-29b26,0.06
cb82-592e-4c9a-9ec0-6c512,0.13,,1359-bc0a-4649-aedb-f9617,0.06
d3f4-5be0-4fc1-a11a-2cec3,0.2,,a913-a0e7-4f35-a418-07453,0.06
fdeb-6073-4e8c-92d1-1dc70,0.13,,98a1-c1d6-4db2-974f-57f31,0.06
003d-ee10-4b0c-85fc-15154,0.32,,42d0-cc8d-4579-9808-ad58b,0.06
